,down,yardsToGo,possessionTeam,yardlineSide,absoluteYardlineNumber,avg_def_speed,std_def_acc,def_players_near_los,avg_def_spacing,avg_olb_orientation,avg_olb_motion_angle,avg_ilb_orientation,avg_ilb_motion_angle,avg_mlb_orientation,avg_mlb_motion_angle,avg_lb_orientation,avg_lb_motion_angle,avg_cb_orientation,avg_cb_motion_angle,avg_ss_orientation,avg_ss_motion_angle,avg_fs_orientation,avg_fs_motion_angle,successfulBlitz
11502,3,6,LA,LA,66,0.5809478375043142,1.0264629992357814,9.0,9.959227289217974,83.20114503816792,148.5253435114504,105.77404580152673,128.73648854961834,101.2236641221374,140.27526717557254,0.0,0.0,84.10409669211197,182.9443765903308,106.25824427480916,199.13,95.18862595419849,209.8168702290077,0
11503,2,10,DET,DET,63,0.7044322920081517,0.4887746799533087,11.0,8.984682251697203,112.5549375,154.4691875,125.28525,203.31709375000003,0.0,0.0,0.0,0.0,87.92516666666667,185.0433125,101.9889375,224.19675,0.0,0.0,0
11505,2,8,NE,NE,106,0.7871825396881571,0.4504917239675237,10.0,8.018379228504509,82.60047619047617,123.43007936507937,74.4047619047619,123.0693650793651,0.0,0.0,0.0,0.0,96.72674603174602,203.9132539682539,71.96730158730158,217.26142857142855,75.1690476190476,139.17079365079368,0
11508,3,2,DET,NE,85,0.4704790419161676,0.4778867028858563,10.0,8.332359798382459,243.55886227544903,246.91095808383236,277.1389221556886,233.63805389221557,0.0,0.0,0.0,0.0,254.99824351297408,227.672874251497,0.0,0.0,269.06377245508986,183.2712874251497,1
11518,3,1,TEN,LV,108,,,,,,,,,,,,,,,,,,,0
11530,2,3,MIA,MIA,77,0.4292246376811594,0.4104234390774974,10.0,8.100195593817181,72.64347826086954,186.1326956521739,98.63682608695652,198.73708695652172,0.0,0.0,0.0,0.0,108.58726086956524,133.71178260869567,89.47339130434781,196.7426086956522,96.10573913043478,205.33791304347827,1
11535,1,10,CAR,CAR,85,0.4885869564681813,0.4787163244019422,10.0,8.263733684967704,87.89604347826085,142.8728695652174,0.0,0.0,97.93547826086954,177.84060869565218,0.0,0.0,158.11856521739128,225.1943913043478,112.38604347826086,188.61795652173916,0.0,0.0,1
11540,2,5,DAL,LA,95,0.5579537037012202,0.4625863043137496,8.0,10.067869871133144,254.9848888888889,220.4442222222222,261.6188333333333,141.83177777777777,0.0,0.0,0.0,0.0,243.98087037037035,145.2271111111111,274.97433333333333,186.2579444444444,264.9606111111111,98.37261111111113,1
11541,3,15,JAX,JAX,78,0.4913746439561545,0.4867755723225635,8.0,8.543981217356805,79.88923076923078,78.95820512820514,92.59410256410256,136.09589743589746,0.0,0.0,0.0,0.0,86.06532763532763,201.01282051282053,104.15529914529914,226.31213675213675,82.44905982905983,253.6031623931624,1
11548,1,10,TEN,BUF,71,,,,,,,,,,,,,,,,,,,0
11560,1,10,WAS,WAS,97,,,,,,,,,,,,,,,,,,,0
11572,1,10,MIN,NO,76,0.4573415977961432,0.369363487154125,10.0,7.225821075859516,270.1925619834711,198.1937603305785,0.0,0.0,276.02289256198344,190.11487603305787,0.0,0.0,265.99960743801654,174.00867768595043,0.0,0.0,286.54611570247937,126.04322314049588,0
11574,1,10,DET,WAS,92,,,,,,,,,,,,,,,,,,,1
11576,1,10,ATL,ATL,85,,,,,,,,,,,,,,,,,,,1
11580,2,11,JAX,IND,70,,,,,,,,,,,,,,,,,,,0
11581,1,10,CIN,CIN,85,0.5021841397744814,0.3887790587143129,10.0,7.467578944604166,90.56334677419356,146.5853629032258,88.49479838709676,180.48987903225805,0.0,0.0,0.0,0.0,121.49415322580644,199.51479838709676,87.26338709677417,208.92895161290323,285.4834677419353,197.4917741935484,1
11584,1,10,NE,,60,,,,,,,,,,,,,,,,,,,0
11596,1,10,KC,ARI,98,0.6704506163272409,0.9889865899200488,9.0,8.043096562098095,257.8241481481481,222.82300000000004,264.68977777777775,288.36044444444445,263.2997037037037,160.23392592592594,0.0,0.0,275.7367037037037,136.17466666666667,285.7562222222222,129.48022222222224,300.837037037037,167.04703703703703,0
11600,1,10,GB,NYG,61,0.445907643312102,0.502205221276481,9.0,9.080317158760202,263.2899363057325,222.7737261146497,0.0,0.0,0.0,0.0,0.0,0.0,268.7759447983015,239.02518046709127,272.63664543524413,199.6044373673036,305.25757961783444,99.0728025477707,0
11607,2,4,NE,NE,61,,,,,,,,,,,,,,,,,,,0
11609,1,10,KC,KC,81,,,,,,,,,,,,,,,,,,,0
11610,2,10,CHI,NYG,75,0.6352201258097102,0.9349195221828464,9.0,8.377345246366861,250.9262264150943,189.1409433962264,270.29056603773586,171.21320754716987,275.75188679245286,225.31981132075475,0.0,0.0,261.88471698113204,228.0093710691824,279.20981132075474,160.07924528301885,272.99094339622644,133.82905660377358,1
11612,1,10,LA,LA,65,0.6581746031746032,0.4781931516846437,6.0,10.2350236275673,102.73428571428568,125.24952380952382,98.11809523809524,75.75238095238095,88.64809523809524,55.13809523809523,0.0,0.0,96.69238095238094,216.19269841269843,89.74523809523811,271.3885714285715,116.04476190476188,176.59142857142857,1
11624,1,10,PHI,PHI,63,0.3766806722640031,0.3749169617664163,7.0,8.143996468966597,84.20596638655464,161.7321568627451,0.0,0.0,92.2318487394958,167.12974789915964,0.0,0.0,78.42126050420168,167.4175630252101,89.15504201680672,179.31336134453778,77.4836974789916,232.93739495798312,0
11626,4,4,ARI,LA,84,,,,,,,,,,,,,,,,,,,1
11628,2,7,CHI,SF,80,0.7911079545060143,0.7853522548971439,10.0,7.6004239293826865,0.0,0.0,254.6798295454545,184.8446022727273,0.0,0.0,0.0,0.0,240.5302651515152,125.84583333333336,281.6709090909091,185.16625,280.26363636363635,79.21147727272728,1
11636,2,9,ATL,LA,90,,,,,,,,,,,,,,,,,,,1
11638,3,9,NYG,NYG,106,0.7046091445427727,0.5785041708345491,11.0,7.00278051098491,121.59884955752212,156.254395280236,94.59557522123896,151.78407079646016,0.0,0.0,0.0,0.0,100.09032448377582,136.63005899705016,68.14345132743364,153.07017699115045,99.5233628318584,253.10548672566372,1
11646,1,10,TEN,TEN,73,,,,,,,,,,,,,,,,,,,1
11649,3,15,CHI,NYG,82,0.4580612244761112,0.714535609487504,7.0,11.157647976693376,231.61979591836732,197.1502040816327,273.73102040816326,219.91673469387752,266.4836734693877,185.98591836734693,0.0,0.0,274.4120408163265,199.29823129251704,253.6930612244898,193.98959183673463,284.40591836734694,130.034693877551,1
11650,3,2,DEN,DEN,70,0.3032308522114347,0.3630390734199361,10.0,10.677478910023703,71.06270226537217,164.72202265372167,90.8231715210356,146.1335275080906,79.0913915857605,179.94307443365696,0.0,0.0,103.13,176.17252427184468,0.0,0.0,80.38331715210356,193.91055016181232,0
11655,1,10,WAS,WAS,78,,,,,,,,,,,,,,,,,,,0
11657,2,10,HOU,HOU,74,,,,,,,,,,,,,,,,,,,0
11660,2,7,NO,SEA,63,0.3678977272351922,0.3649045299761152,10.0,7.5988807498866064,266.8185227272727,194.94454545454545,283.59613636363633,232.43840909090912,262.2559090909091,182.75840909090908,0.0,0.0,298.3793181818182,220.50181818181815,286.018409090909,222.8638636363636,283.7275,93.04681818181818,0
11662,1,10,JAX,JAX,71,,,,,,,,,,,,,,,,,,,0
11663,1,15,LV,LV,88,,,,,,,,,,,,,,,,,,,0
11666,1,10,NYJ,NYJ,85,0.4968253968253968,0.4122263967269076,10.0,7.515739975354605,97.61269841269844,142.07769841269842,96.8757142857143,174.75063492063492,0.0,0.0,0.0,0.0,94.99206349206352,246.5442857142857,94.69809523809523,174.72650793650791,276.2717460317461,183.07920634920632,0
11683,2,6,ARI,LV,84,,,,,,,,,,,,,,,,,,,1
11685,1,10,KC,KC,64,0.7010483870796499,0.4272293047089305,9.0,8.559831501098117,95.84637096774192,165.33870967741936,92.19225806451614,210.62201612903223,0.0,0.0,0.0,0.0,111.82524193548385,154.68733870967742,0.0,0.0,109.91865591397848,165.35155913978494,1
11689,1,10,HOU,HOU,66,0.6525462962735307,0.6252571082083572,7.0,10.470700956751015,94.6122222222222,59.62277777777778,0.0,0.0,76.97444444444444,47.60611111111111,0.0,0.0,95.4625925925926,190.8181481481481,84.55388888888888,268.5983333333333,79.44833333333332,323.8827777777778,0
11691,2,6,LV,LV,62,,,,,,,,,,,,,,,,,,,0
11692,2,2,BUF,BUF,82,0.2112090558766859,0.2834270317916237,10.0,10.542404870987388,79.22965317919076,149.70661849710984,83.44514450867052,165.36760115606938,0.0,0.0,0.0,0.0,86.97142581888247,185.90753371868985,0.0,0.0,198.68393063583815,189.60768786127167,0
11696,1,10,DET,DET,85,,,,,,,,,,,,,,,,,,,0
11700,3,4,PIT,BUF,77,0.6344744744744745,0.4894682878065283,9.0,9.717396839520092,217.70693693693696,232.82684684684685,0.0,0.0,262.4760810810811,215.5777027027027,0.0,0.0,269.80900900900906,218.98210210210212,261.501981981982,75.09153153153154,251.0472072072072,189.07369369369377,0
11706,2,7,JAX,WAS,65,0.4074666667938232,0.5333907221653651,8.0,7.5756788787175084,261.1164,244.9476,266.851,233.60680000000005,0.0,0.0,0.0,0.0,264.3520000000001,152.68809999999996,286.5602,164.8482,272.9846,209.34419999999992,0
11708,2,15,NYJ,NYJ,95,0.607562189037768,0.5142754753405056,6.0,9.877283898817211,130.70014925373135,155.6053358208955,89.93940298507464,113.40432835820896,0.0,0.0,0.0,0.0,103.05089552238807,200.6453731343284,101.82899253731344,202.45029850746263,95.15981343283585,172.1656343283582,1
11714,1,10,TEN,TEN,108,,,,,,,,,,,,,,,,,,,1
11721,3,5,BAL,BAL,80,,,,,,,,,,,,,,,,,,,0
11722,3,6,NYG,CAR,85,,,,,,,,,,,,,,,,,,,0
11724,1,10,HOU,IND,77,0.785793172690763,0.4893060040331967,10.0,7.077406543159312,261.9846987951807,180.02548192771084,0.0,0.0,273.7409638554217,245.7993975903614,0.0,0.0,272.57897590361443,173.25265060240966,251.84481927710848,251.6590361445784,282.38819277108433,99.80409638554217,1
11725,2,13,HOU,HOU,104,,,,,,,,,,,,,,,,,,,0
11727,1,10,JAX,HOU,62,0.2602941176392065,0.3364620561232909,9.0,10.10549022362688,262.7091176470588,264.05911764705877,50.77941176470589,227.67882352941177,0.0,0.0,0.0,0.0,263.41009803921565,250.6432352941177,268.34911764705885,114.8020588235294,293.12382352941177,214.34,0
11738,2,10,NE,NE,95,0.8959065934065934,0.8353128213992532,10.0,7.553175969074345,122.59065934065934,153.5668131868132,83.10901098901098,171.47840659340662,0.0,0.0,0.0,0.0,101.9235164835165,133.69593406593407,174.73703296703297,286.19692307692304,282.0165934065934,203.47142857142865,1
11739,2,9,SF,SF,75,0.6137996941468243,0.4707880361278606,9.0,8.477377265810953,91.06151376146788,165.87279816513762,74.2640366972477,77.82165137614679,0.0,0.0,0.0,0.0,125.67024464831805,207.22113149847095,91.20559633027524,119.43633027522937,104.02486238532109,219.4530275229358,1
11740,1,10,CHI,HOU,99,,,,,,,,,,,,,,,,,,,0
11745,3,18,HOU,HOU,79,,,,,,,,,,,,,,,,,,,1
11747,1,10,PHI,PHI,73,0.7795833333001783,0.425767381295942,8.0,8.768239813072654,74.36309999999999,126.12160000000002,76.7842,174.6768,115.69400000000002,208.2762,0.0,0.0,93.803,219.38339999999997,97.7912,281.20279999999997,105.847,198.5108,0
11751,1,10,DEN,DEN,90,0.6008406432887964,0.3897250114532625,9.0,10.28238930090463,87.27995614035086,151.62394736842103,99.3132456140351,197.24210526315792,91.30745614035088,145.40956140350875,0.0,0.0,89.04023391812865,161.27412280701753,98.21552631578946,244.1833333333333,82.77833333333334,240.6090350877193,0
11755,1,10,GB,MIN,68,0.67134375,0.5507858637168499,6.0,11.338165412296968,273.67425000000003,209.411,274.8366875,199.7486875,0.0,0.0,0.0,0.0,267.8457916666667,193.12216666666663,292.794,133.080625,287.229375,128.749125,0
11756,1,10,MIN,DET,65,,,,,,,,,,,,,,,,,,,1
11758,3,5,HOU,HOU,91,0.5240042372881356,0.4633347886140874,7.0,9.175653185351038,100.58118644067795,183.4711016949153,0.0,0.0,78.59737288135595,58.941355932203386,0.0,0.0,89.00661016949151,157.03307909604518,109.3041525423729,253.3680508474576,115.83050847457628,219.61262711864404,0
11778,2,4,BAL,NYJ,87,0.6077813852813851,0.3936471156887777,10.0,6.5072450085933875,244.34558441558443,174.03181818181818,278.8194155844156,155.0466883116883,0.0,0.0,0.0,0.0,300.8749350649351,189.59974025974023,278.5696753246754,129.4311038961039,0.0,0.0,0
11779,2,16,IND,IND,65,0.7106116207951071,0.502058935084207,11.0,7.55375895933334,136.24119266055044,156.63798165137618,88.52366972477064,178.45018348623853,0.0,0.0,0.0,0.0,92.8241896024465,193.81284403669724,92.47064220183488,185.75651376146791,118.91541284403672,279.43559633027525,0
11785,1,10,MIN,MIN,96,0.6987654320987654,0.544629761610577,11.0,6.2556405654755824,81.42370370370371,139.30518518518517,111.92935185185183,208.9953703703704,0.0,0.0,0.0,0.0,102.25981481481482,200.0558641975309,78.74805555555551,186.9734259259259,93.58648148148148,271.4262037037037,0
11786,2,20,NO,ATL,62,0.7093068535825545,0.3651088143195871,7.0,9.663043611727517,277.95542056074765,240.4859345794393,265.64649532710285,233.489953271028,0.0,0.0,0.0,0.0,266.1223676012461,227.07965732087223,267.1658878504673,99.32579439252336,273.3995327102804,132.0298130841121,0
11788,2,7,IND,KC,84,,,,,,,,,,,,,,,,,,,0
11793,1,10,TB,TB,108,,,,,,,,,,,,,,,,,,,1
11798,3,7,CLE,LAC,101,0.6881770833333335,0.4330479616365433,11.0,8.290716395994584,0.0,0.0,276.080703125,132.86335937500002,0.0,0.0,0.0,0.0,255.5351302083333,148.91260416666668,249.5149609375,104.612578125,0.0,0.0,1
11807,3,24,NYJ,NYJ,74,,,,,,,,,,,,,,,,,,,1
11810,2,6,BAL,BAL,72,0.3686194029850746,0.4188643290854899,10.0,8.406557163263193,112.2787313432836,165.5214552238806,98.35798507462688,137.5717537313433,0.0,0.0,0.0,0.0,114.03589552238807,217.6921268656716,100.7086567164179,161.46970149253733,0.0,0.0,1
11812,1,10,GB,GB,61,0.5005025443715296,0.5951109717667207,8.0,10.777836618775126,107.94603053435114,140.5770992366412,93.3052290076336,148.38759541984734,0.0,0.0,0.0,0.0,85.22148854961831,195.61954198473285,0.0,0.0,84.39198473282444,172.50951653944017,1
11813,1,10,BUF,BUF,77,0.5770216049382716,0.4894524052349969,8.0,8.298517272833271,56.08509259259259,116.88287037037036,97.0676851851852,159.20912037037036,0.0,0.0,0.0,0.0,67.02490740740741,117.03712962962965,100.56083333333332,215.99365740740743,0.0,0.0,1
11814,2,10,NYG,GB,100,1.0885333332826694,0.7433781571178585,11.0,7.137702436012193,240.72693333333328,208.01613333333333,265.013,130.13886666666667,0.0,0.0,0.0,0.0,256.5188,108.95613333333333,290.0829333333333,129.36653333333334,269.5893333333334,153.3876,0
11815,2,8,CHI,CHI,84,0.7769471945491905,0.9078696052150356,9.0,8.297134819987372,114.86445544554456,185.030198019802,86.70039603960392,191.2042574257426,86.24029702970297,144.88247524752475,0.0,0.0,100.63224422442244,179.47980198019803,113.74792079207924,202.3952475247524,92.2619801980198,253.05623762376237,0
11823,2,6,LA,SF,69,0.8840350877052467,0.4744100711685136,8.0,10.24385853380719,0.0,0.0,257.8015789473684,236.11736842105265,0.0,0.0,0.0,0.0,285.2578947368421,204.63771929824568,285.2607894736842,247.5831578947368,271.94710526315794,55.69789473684211,0
11824,3,5,DET,DET,79,0.3393377192986377,0.5087762278445219,10.0,10.356391527569423,68.05955263157894,175.5765789473684,102.59084210526316,154.4143157894737,0.0,0.0,0.0,0.0,92.71463157894738,177.78857894736842,88.17205263157892,175.46489473684207,92.27068421052633,187.8495263157895,1
11831,1,10,WAS,WAS,77,0.4195682730923694,0.4415430031242708,9.0,8.408213231394477,90.48807228915663,105.9193975903614,89.47463855421685,167.35686746987952,0.0,0.0,0.0,0.0,81.97975903614457,228.1925301204819,0.0,0.0,82.99030120481926,231.0838554216867,0
11832,3,1,KC,KC,68,0.342153465342416,0.3925031608082737,8.0,7.63036601843881,78.5529702970297,140.7420792079208,93.55118811881188,152.87301980198023,0.0,0.0,0.0,0.0,103.61717821782176,145.22460396039602,0.0,0.0,102.9020792079208,246.8716336633663,0
11841,2,5,SF,SF,81,0.4772916666666666,0.4904119031924928,8.0,8.547761016393693,104.5101,154.1505,90.80840000000003,218.6315,0.0,0.0,0.0,0.0,88.34566666666667,208.11443333333332,71.1428,268.83369999999996,103.2578,266.3889,1
11843,2,16,DAL,DAL,81,0.4474191919191918,0.3799373534156054,7.0,11.132482571019018,124.77581818181817,144.45042424242425,87.52169696969698,122.8940606060606,0.0,0.0,0.0,0.0,81.55852525252526,177.21240404040404,71.4150303030303,182.46842424242428,92.15654545454544,154.53478787878788,1
11845,2,10,PHI,PHI,86,,,,,,,,,,,,,,,,,,,0
11851,2,25,MIN,NO,72,0.4794623657281253,0.438395301243868,7.0,8.212000019725243,266.7595698924731,266.9093010752688,0.0,0.0,254.44720430107532,210.36150537634404,0.0,0.0,273.52,138.4600806451613,0.0,0.0,295.7229032258064,160.5031182795699,0
11854,2,20,TEN,TEN,95,,,,,,,,,,,,,,,,,,,0
11855,2,4,JAX,JAX,96,0.691980122324159,0.7839734051795249,9.0,7.683837447637605,105.514495412844,177.766880733945,94.8257798165138,197.05614678899084,0.0,0.0,0.0,0.0,119.6088990825688,151.04784403669723,96.51504587155962,252.49091743119263,87.56844036697252,142.23504587155963,0
11859,2,9,PIT,PIT,74,0.4805938697318008,0.4496681663544393,9.0,10.609229345927918,0.0,0.0,0.0,0.0,124.44511494252876,173.1612068965517,0.0,0.0,98.55003831417623,186.2082375478927,75.84505747126437,177.62977011494254,111.76425287356322,274.08563218390805,0
11870,2,3,ATL,NO,73,0.3424393939393939,0.4758400812660961,9.0,8.080623305299165,266.9738181818182,230.17981818181815,0.0,0.0,260.6897272727273,245.55927272727268,0.0,0.0,263.5010454545454,130.45081818181822,0.0,0.0,276.95681818181816,213.2586363636364,1
11874,1,5,ARI,CAR,105,0.3387152777777777,0.3701536464944319,10.0,6.950682964397825,273.59006944444445,249.19391203703705,249.1759722222222,216.2073611111111,0.0,0.0,0.0,0.0,243.7745138888889,212.1589236111111,0.0,0.0,265.7167013888889,197.9966319444445,1
11877,2,3,GB,MIN,97,0.578261648660065,0.3158697309570263,10.0,7.984064411640213,253.0211290322581,144.07650537634407,231.607688172043,173.46967741935484,0.0,0.0,0.0,0.0,229.985,109.3862365591398,299.4882795698925,86.40010752688173,281.81709677419354,120.65430107526878,0
11883,2,8,SEA,DET,102,0.4473275862087163,0.4691901600360266,10.0,11.119250662644196,0.0,0.0,279.98160919540226,232.57988505747127,0.0,0.0,0.0,0.0,264.67439655172416,124.12387931034483,0.0,0.0,255.78344827586204,189.7212068965517,0
11884,2,4,GB,GB,79,,,,,,,,,,,,,,,,,,,0
11887,1,5,MIN,CHI,105,0.5254608585852941,0.5845710074851187,10.0,5.947589915044275,258.75534090909093,245.75840909090908,264.13393939393933,225.55393939393937,0.0,0.0,0.0,0.0,283.1576515151515,238.50027777777785,256.15416666666664,225.22431818181815,284.9371969696969,112.07386363636364,0
11889,1,1,CLE,CAR,109,0.4217699725023335,0.5561458785235153,11.0,4.299017725738399,234.54088842975204,197.4160950413223,263.8902066115703,193.839132231405,244.5912396694215,152.8518181818182,0.0,0.0,0.0,0.0,0.0,0.0,237.6085950413223,195.69371900826445,1
11890,1,10,HOU,CHI,99,,,,,,,,,,,,,,,,,,,0
11901,3,2,SF,SEA,108,,,,,,,,,,,,,,,,,,,1
11902,3,2,SEA,SEA,77,0.4449768518518518,0.5157856748928487,10.0,7.322719010490709,76.30385416666667,121.14753472222222,0.0,0.0,87.17583333333333,166.9008333333333,0.0,0.0,86.38840277777778,142.58960648148147,0.0,0.0,90.58003472222224,177.77413194444443,1
11903,1,10,NE,NE,71,,,,,,,,,,,,,,,,,,,0
11907,2,6,HOU,DEN,104,,,,,,,,,,,,,,,,,,,1
11911,1,10,NYJ,NYJ,72,,,,,,,,,,,,,,,,,,,1
11913,1,10,DEN,DEN,86,,,,,,,,,,,,,,,,,,,0
11914,1,10,PHI,,60,0.7464094650205761,0.4725872997843806,8.0,10.293831076174808,237.188024691358,212.8666049382716,251.08462962962963,210.1577160493827,0.0,0.0,0.0,0.0,253.2827160493827,187.19314814814817,270.7225925925926,157.43858024691357,0.0,0.0,0
11919,3,10,GB,GB,85,0.6075416666666666,0.371818246299373,9.0,9.38987320427344,69.5295,116.22424999999998,102.43925,64.8345,0.0,0.0,0.0,0.0,103.52666666666669,249.76058333333333,100.339,266.2665,95.22,134.63575,1
11920,3,8,ATL,CLE,70,0.4561318407826292,0.4439944316394651,9.0,9.55916250343669,0.0,0.0,0.0,0.0,270.01544776119397,188.2423880597015,0.0,0.0,272.1829104477612,220.87609452736316,267.3117910447761,155.1648880597015,0.0,0.0,0
11921,1,10,KC,KC,89,0.7186111111082136,0.4264742364379975,10.0,9.214992469661578,98.36133333333332,175.93466666666666,101.00985714285714,171.86785714285713,0.0,0.0,0.0,0.0,111.35219047619049,241.65104761904763,0.0,0.0,115.87390476190474,250.44571428571427,0
11934,3,14,DEN,DEN,65,0.9138389513809722,0.3260131591729884,9.0,10.363895000177438,98.00792134831458,164.03573033707866,115.27359550561798,235.50224719101124,0.0,0.0,0.0,0.0,127.1498127340824,202.0611235955056,109.93101123595508,277.34662921348314,81.9096629213483,269.49719101123594,1
11937,2,13,HOU,IND,74,0.7359182098282524,0.5347645237632638,10.0,8.553561080113361,283.9912037037037,129.83546296296296,0.0,0.0,272.4881481481482,225.86046296296297,0.0,0.0,243.4128703703703,167.57256172839504,242.5112962962963,165.4692592592593,283.27657407407406,146.6913888888889,0
11940,1,10,KC,KC,77,0.6820833333333333,0.5276283719708278,11.0,8.36989988751073,108.62478813559323,166.14851694915257,111.06694915254236,178.15038135593224,0.0,0.0,0.0,0.0,125.35627118644068,241.00398305084747,0.0,0.0,94.0527966101695,184.8868644067797,1
11943,3,6,CIN,DAL,83,,,,,,,,,,,,,,,,,,,1
11945,1,10,NO,TB,87,,,,,,,,,,,,,,,,,,,0
11954,1,10,GB,NE,63,0.5608198924731183,0.5626528970946566,8.0,8.581393729996698,294.7743548387097,250.04193548387096,277.28854838709674,200.33225806451617,0.0,0.0,0.0,0.0,278.804623655914,190.96591397849463,0.0,0.0,279.15701612903223,207.42266129032257,0
11955,1,10,HOU,HOU,85,,,,,,,,,,,,,,,,,,,0
11958,1,10,NE,DET,65,0.5326115485065643,0.5879167671619885,9.0,7.507789851201651,236.4221259842519,223.40220472440944,268.84791338582676,171.49311023622047,0.0,0.0,0.0,0.0,255.94413385826772,182.7401181102362,278.27259842519686,176.65314960629925,275.6285039370078,197.0955905511811,1
